C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_397.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_397.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_397.jpg,0,0,0,4.891187E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_492.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_492.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_492.jpg,0,0,0,6.679123E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_585.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_585.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_585.jpg,0,0,0,3.952049E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_680.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_680.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_680.jpg,0,0,0,5.201702E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_776.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_776.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_776.jpg,0,0,0,1.168558E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_870.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_870.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_870.jpg,0,0,0,8.099552E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_16_958.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_16_958.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_16_958.jpg,0,0,0,5.433088E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_050.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_050.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_050.jpg,0,0,0,9.698912E-07
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_145.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_145.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_145.jpg,0,0,0,1.140459E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_234.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_234.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_234.jpg,0,0,0,1.372917E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_323.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_323.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_323.jpg,0,0,0,1.650476E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_411.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_411.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_411.jpg,0,0,0,7.758886E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_501.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_501.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_501.jpg,0,0,0,4.286715E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_586.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_586.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_586.jpg,0,0,0,1.299853E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_675.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_675.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_675.jpg,0,0,0,1.271373E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_759.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_759.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_759.jpg,0,0,0,5.630035E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_848.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_848.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_848.jpg,0,0,0,1.274628E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_17_933.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_17_933.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_17_933.jpg,0,0,0,7.758419E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_022.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_022.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_022.jpg,0,0,0,1.785291E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_108.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_108.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_108.jpg,0,0,0,9.055232E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_196.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_196.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_196.jpg,0,0,0,1.281432E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_282.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_282.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_282.jpg,0,0,0,1.325555E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_368.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_368.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_368.jpg,0,0,0,5.048228E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_458.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_458.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_458.jpg,0,0,0,8.907721E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_544.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_544.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_544.jpg,0,0,0,8.541591E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_630.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_630.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_630.jpg,0,0,0,3.107906E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_716.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_716.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_716.jpg,0,0,0,7.527353E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_803.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_803.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_803.jpg,0,0,0,1.514384E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_889.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_889.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_889.jpg,0,0,0,4.692943E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_18_975.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_18_975.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_18_975.jpg,0,0,0,5.628267E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_064.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_064.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_064.jpg,0,0,0,6.431616E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_154.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_154.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_154.jpg,0,0,0,4.005852E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_246.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_246.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_246.jpg,0,0,0,6.382163E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_338.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_338.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_338.jpg,0,0,0,1.26124E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_431.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_431.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_431.jpg,0,0,0,1.238239E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_519.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_519.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_519.jpg,0,0,0,9.224211E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_606.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_606.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_606.jpg,0,0,0,1.755462E-05
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_694.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_694.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_694.jpg,0,0,0,9.621867E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_780.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_780.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_780.jpg,0,0,0,8.927052E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_868.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_868.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_868.jpg,0,0,0,6.499621E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_19_954.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_19_954.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_19_954.jpg,0,0,0,2.179163E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_041.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_041.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_041.jpg,0,0,0,5.516326E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_127.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_127.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_127.jpg,0,0,0,3.240476E-06
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_215.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_215.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_215.jpg,0,0.2612595,0,0.1707809
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_304.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_304.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_304.jpg,0,0.5286615,0,0.6615518
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_392.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_392.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_392.jpg,0,0.7939425,0,1.290833
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_480.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_480.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_480.jpg,0,1,0,2.345279
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_567.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_567.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_567.jpg,0,1,0,3.27942
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_654.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_654.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_654.jpg,0,1,0,4.219081
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_738.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_738.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_738.jpg,0,1,0,5.382618
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_828.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_828.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_828.jpg,0,1,0,6.305398
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_20_913.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_20_913.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_20_913.jpg,0,1,0,7.221004
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_003.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_003.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_003.jpg,0,1,0,8.355517
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_089.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_089.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_089.jpg,0,1,0,9.255181
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_178.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_178.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_178.jpg,0,1,0,10.36984
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_268.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_268.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_268.jpg,0,1,0,11.25364
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_357.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_357.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_357.jpg,0,1,0,11.88182
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_450.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_450.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_450.jpg,0,1,0,13.09379
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_537.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_537.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_537.jpg,0,1,0,14.19943
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_629.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_629.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_629.jpg,-0.15,1,0,15.0168
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_715.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_715.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_715.jpg,0,1,0,15.82864
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_803.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_803.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_803.jpg,-0.1,1,0,17.13306
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_890.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_890.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_890.jpg,0,1,0,17.92968
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_21_978.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_21_978.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_21_978.jpg,-0.1,1,0,18.78667
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_067.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_067.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_067.jpg,0,1,0,19.59686
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_157.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_157.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_157.jpg,-0.1,1,0,20.71464
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_247.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_247.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_247.jpg,0,1,0,21.49218
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_335.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_335.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_335.jpg,-0.05,1,0,22.27391
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_424.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_424.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_424.jpg,0,1,0,23.22564
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_511.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_511.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_511.jpg,0,1,0,24.01077
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_601.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_601.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_601.jpg,0,1,0,24.98074
C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\center_2020_04_19_12_24_22_688.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\left_2020_04_19_12_24_22_688.jpg,C:\Users\Mr.Misan kumar\Desktop\AV Data\IMG\right_2020_04_19_12_24_22_688.jpg,0,1,0,25.74675
